IntrospectionHelperTest,ClassFileUtils,FALSE,60,0.21,1.83,378,5.11,210773.21,63,3,13,60,0,113.91,32,537,0,1,113.91,0,0.5,0.13,7,606,21,15340.92,5,11,0,junit.framework.TestCase,0,0,1,110,0,0,49,0,23,2936,0,2,0,1,5,0.05,717.05,2,0,0,2,2,95.53,22,8,2,1,139.65,0,0,0,0,2,1,141.16,0,2,0,java.lang.Object,0,0,0,2,0,0,0,0,4,39,0
JavaEnvUtilsTest,DynamicAttributeNS,FALSE,5,0.75,2.6,52,0.89,38829.37,6,1,4,6,0,152.84,7,89,0,1,102.84,0,0.5,0.4,0,7,5,2659.39,3,0,0,junit.framework.TestCase,0,1,1,13,0,1,5,0,4,497,0,1,0,1,2,0.02,216.75,1,0,0,1,3,92.9,10,5,2,1,141.38,0,0,0,0,1,1,66.73,0,0,1,,0,0,0,1,0,0,1,0,2,19,0
JavaResourceTest,JikesOutputParser,FALSE,5,0,1,16,0.13,1515.07,5,0,1,5,0,133.66,2,23,0,1,133.66,0,0.5,0,0,5,1,376.53,6,0,0,org.apache.tools.ant.BuildFileTest,0,0,1,5,0,0,5,0,2,102,0,12,0.03,1.67,52,0.47,9613.36,19,7,7,12,4,107.69,62,76,1,1,125.56,0,0,0.12,5,58,6,1404.98,0,1,3,java.lang.Object,0,0,0,20,0,0,11,1,24,328,0
JAXPUtilsTest,Filter,FALSE,2,0,1.5,11,0.11,2636.91,2,0,2,2,0,170.26,3,16,0,1,120.26,0,0.5,0,0,2,2,342.23,1,0,0,junit.framework.TestCase,0,0,1,3,0,0,2,0,1,76,0,5,0.08,1.6,22,0.23,6700.16,8,3,4,5,3,91.59,31,35,0,2,123.81,0,0.67,0.27,1,7,4,685.03,3,0,3,org.apache.tools.ant.Task,0.05,0,2,8,0,0,5,0,6,157,0
JspcTest,ModifiedSelector,FALSE,16,0.27,1,53,0.52,8033.17,19,3,7,16,0,114.06,92,78,0,1,131.93,0,0.5,0.08,4,40,1,1573.62,4,1,0,org.apache.tools.ant.BuildFileTest,0,0,1,16,0,0,15,0,26,380,0,40,0.01,2.23,257,3.11,111413.74,62,22,18,41,27,64.66,392,364,6,4,114.66,0,0.8,0.06,16,840,18,9342.08,5,11,21,org.apache.tools.ant.types.selectors.BaseExtendSelector,0.1,1,4,89,0,1,29,1,98,1783,0
JspcTest,Commandline,FALSE,16,0.27,1,53,0.52,8033.17,19,3,7,16,0,114.06,92,78,0,1,131.93,0,0.5,0.08,4,40,1,1573.62,4,1,0,org.apache.tools.ant.BuildFileTest,0,0,1,16,0,0,15,0,26,380,0,28,0.13,2.14,184,2.05,118218.54,32,4,12,30,84,70.96,202,242,80,1,113.25,0,0,0.12,10,238,12,6158.64,1,20,4,java.lang.Object,0,2,0,60,0,2,8,1,34,1267,0
JUnitClassLoaderTest,SingleCheckExecutor,FALSE,2,0,1,7,0.05,551.2,2,0,1,2,0,173.87,5,10,0,1,133.99,0,0.5,0,0,2,1,160.62,2,0,0,junit.framework.TestCase,0,0,1,2,0,0,2,0,1,44,0,2,0,1,5,0.05,605.35,2,0,3,2,5,140.47,8,10,2,1,140.23,0,0,0,0,2,1,144.59,0,1,3,java.lang.Object,0,0,0,2,0,0,1,1,3,39,0
JUnitVersionHelperTest,ResourceContains,FALSE,8,0,1,17,0.14,1222.05,8,0,3,8,0,142.57,2,32,0,1,142.57,0,0.5,0,0,8,1,434.41,1,0,0,junit.framework.TestCase,0,0,1,8,0,0,8,0,1,122,0,9,0.03,2.33,57,0.64,23822.57,14,5,10,9,7,135.44,35,87,0,1,114.83,0,0,0.22,3,20,6,1909.73,0,2,7,java.lang.Object,0,0,0,21,0,0,7,1,8,389,0
LayoutPreservingPropertiesTest,BaseSelectorContainer,FALSE,11,0,1,167,2.6,81666.13,11,0,7,11,0,136.53,25,201,0,1,96.65,0,0.5,0,1,11,1,7788.11,2,1,0,junit.framework.TestCase,0,0,1,11,0,0,10,0,14,1395,0,31,0.83,1.32,97,0.72,13108.69,32,1,9,32,26,132.69,142,139,5,3,132.46,2,0.3,0.19,3,145,5,2168.87,7,6,26,org.apache.tools.ant.types.selectors.BaseSelector,0.09,1,3,41,6,1,25,1,30,558,0
LazyFileOutputStreamTest,Rectangle,FALSE,7,0.42,1,26,0.22,2820.24,9,2,3,8,0,132.69,3,36,0,1,132.69,0,0.5,0.86,0,0,1,670.75,1,0,0,junit.framework.TestCase,0,1,1,7,0,1,7,0,1,168,0,5,0.19,2.4,42,0.67,49386.3,9,4,4,5,6,105.89,23,59,3,4,105.65,0,0.8,0.4,0,4,8,2016.52,1,1,5,org.apache.tools.ant.types.optional.image.BasicShape,0,0,4,12,0,0,4,1,7,359,0
