TestCrAssocNameConflict,FigPartition,FALSE,5,0.57,1,59,1.01,33376.6,12,7,2,5,0,141.92,12,65,0,1,102.04,0,0.5,0.6,0,0,1,3017.35,4,0,0,junit.framework.TestCase,0,0,1,5,0,0,5,0,9,589,0,15,0,1.07,71,0.78,20348.54,18,3,9,15,4,144.47,59,89,3,2,123.86,0,0.67,0.33,0,27,2,2353.76,12,8,1,org.argouml.uml.diagram.ui.FigNodeModelElement,0.04,0,2,16,0,0,7,0,17,516,0
TestCrAssocNameConflict,ActionAddClassifierRole,FALSE,5,0.57,1,59,1.01,33376.6,12,7,2,5,0,141.92,12,65,0,1,102.04,0,0.5,0.6,0,0,1,3017.35,4,0,0,junit.framework.TestCase,0,0,1,5,0,0,5,0,9,589,0,2,1,1.5,13,0.14,3372.2,3,1,6,2,4,68.36,17,23,1,2,116.47,0,0.67,0,0,2,2,418.4,0,1,3,org.argouml.ui.CmdCreateNode,0.2,0,2,3,0,0,1,0,4,91,0
TestCrDupParamName,ActionNavigateOppositeLinkEnd,FALSE,3,0.5,1,26,0.38,13087.12,4,1,2,3,0,108.65,1,34,0,1,108.65,0,0.5,0.67,0,1,1,1137.88,3,0,0,junit.framework.TestCase,0,0,1,3,0,0,3,0,1,243,0,2,0,1.5,11,0.14,3632.27,2,0,0,2,5,119.4,9,16,1,2,119.17,0,0.67,0,0,2,2,426.2,1,1,4,AbstractActionNavigate,0,0,2,3,0,0,1,0,4,94,0
TestCrInvalidHistory,GenCompositeClasses,FALSE,4,0.56,1,30,0.35,5765.04,10,6,2,4,0,114.6,0,41,0,1,114.6,0,0.5,0.58,0,0,1,1056.79,3,0,0,junit.framework.TestCase,0,0,1,4,0,0,4,0,0,240,0,2,0.5,4,25,0.44,26125.12,4,2,6,3,3,53.88,22,39,2,1,98.01,0,0,0.25,0,2,7,1322.98,0,2,1,java.lang.Object,0,1,0,8,0,1,0,1,3,240,0
TestCrInvalidInitial,AbstractTestActionAddDiagram,FALSE,3,0.58,1,23,0.25,4513.97,9,6,2,3,0,114.45,0,32,0,1,114.45,0,0.5,0.56,0,1,1,760.29,3,0,0,junit.framework.TestCase,0,0,1,3,0,0,3,0,0,172,0,11,0.13,1.18,46,0.48,7833,14,3,7,11,5,93.82,69,73,0,1,126.04,0,0.5,0.45,4,0,3,1441.62,2,3,5,junit.framework.TestCase,0,0,1,13,0,0,8,0,16,325,0
TestCritic,CrInvalidHistory,FALSE,3,0.5,1,13,0.1,1415.86,4,1,2,3,0,127.49,0,17,0,1,127.49,0,0.5,0.67,0,1,1,307.05,2,0,0,junit.framework.TestCase,0,0,1,3,0,0,3,0,0,78,0,2,0,2.5,13,0.22,8209.61,2,0,4,2,5,81.09,12,20,1,3,113.31,0,0.75,0,0,2,4,655.62,3,1,4,org.argouml.uml.cognitive.critics.CrUML,0,0,3,5,0,0,1,0,3,132,0
TestCrNameConflict,CrConsiderSingleton,FALSE,3,0.71,1,38,0.64,18851.13,10,7,2,3,0,101.07,14,42,0,1,100.83,0,0.5,0.62,0,1,1,1930.84,4,0,0,junit.framework.TestCase,0,0,1,3,0,0,3,0,6,375,0,2,1,7,35,0.48,21588.81,3,1,6,2,6,142.89,51,53,1,3,92.89,0,0.75,0,0,2,13,1426.52,4,1,5,org.argouml.uml.cognitive.critics.CrUML,0,0,3,14,0,0,1,0,14,273,0
TestCrNoAssociations,ActionDeleteAnnotatedElement,FALSE,6,0.67,1,48,0.57,12446.14,12,6,2,6,0,151.08,12,55,0,1,111.19,0,0.5,0.72,0,0,1,1697,3,0,0,junit.framework.TestCase,0,0,1,6,0,0,6,0,12,378,0,2,0,1,6,0.05,400.67,2,0,0,2,4,155.69,6,10,1,2,135.08,0,0.67,0,0,2,1,145.54,3,0,3,AbstractActionRemoveElement,0,0,2,2,0,0,2,0,2,41,0
TestCrNoInitialState,FigClass,FALSE,3,0.5,1,17,0.16,2137.74,7,4,2,3,0,122.46,0,24,0,1,122.46,0,0.5,0.58,0,1,1,485.25,3,0,0,junit.framework.TestCase,0,0,1,3,0,0,3,0,0,117,0,27,0.28,3,257,3.43,158748.7,30,3,26,29,20,57.36,240,379,8,4,105.47,0.25,0.67,0.06,5,238,7,10276.76,31,12,12,org.argouml.uml.diagram.static_structure.ui.FigClassifierBox,0.24,2,4,81,1,2,15,1,77,2060,0
TestCrUnconventionalAttrName,ArgoToken,FALSE,7,0.17,1,20,0.18,2135.98,8,1,2,8,0,160.82,27,28,0,1,140.21,0,0.5,0.86,0,0,1,552.92,3,0,0,junit.framework.TestCase,0,1,1,7,0,1,7,0,7,145,0,2,0,1,6,0.03,292.25,3,1,1,2,2,103.93,13,9,2,1,136.16,0,0.5,1,0,0,1,99.48,0,1,0,antlr.CommonToken,0,0,1,2,0,0,1,0,4,30,0
TestCrUnconventionalClassName,ActionNavigateContainerElement,FALSE,3,0.5,1,17,0.19,2788.56,4,1,2,4,0,103.68,16,21,0,1,121.55,0,0.5,0.67,0,1,1,562.87,3,0,0,junit.framework.TestCase,0,1,1,3,0,1,3,0,3,134,0,1,0,1,3,0.02,251.78,1,0,1,1,29,84.3,9,5,27,2,134.29,0,0.67,0,0,1,1,68.94,0,1,2,org.argouml.uml.ui.AbstractActionNavigate,0,0,2,1,0,0,0,0,2,21,0
