EnumeratedAttributeTest,EnumeratedAttribute,TRUE,4,0.67,2.75,36,0.42,14761.39,5,1,2,4,0,157.08,4,50,0,1,107.08,0,0.5,0.5,0,4,6,1265.52,3,0,0,junit.framework.TestCase,0,0,1,11,0,0,4,0,2,261,0,9,0.38,1.67,39,0.35,12692.56,11,2,1,9,95,81.33,64,55,94,1,123.62,73,0,0.17,3,26,4,1039.87,0,7,1,java.lang.Object,0,0,0,15,73,0,2,0,11,237,0
EqualsTest,Equals,TRUE,3,0,1,19,0.16,3417.61,3,0,1,3,0,167.9,4,23,0,1,117.9,0,0.5,0,0,3,1,487.24,1,0,0,junit.framework.TestCase,0,0,1,3,0,0,3,0,1,117,0,10,0.02,1.8,48,0.49,29206.86,17,7,1,10,3,121.35,46,69,1,1,121.12,0,0,0.16,4,30,7,1477.02,0,1,2,java.lang.Object,0,0,0,18,0,0,9,1,9,331,0
ExecutorTest,project,TRUE,21,0.05,1.29,77,0.65,7706.57,25,4,1,21,0,132.95,6,107,0,1,132.95,0,0.5,0.3,1,18,2,1949.04,4,3,0,BuildFileTest,0,0,1,27,0,0,18,1,4,468,0,12,0.18,1.25,48,0.53,10344.3,16,4,5,13,6,107.5,70,81,0,3,125.37,0,0.75,0.08,6,58,3,1582.21,9,5,6,org.apache.tools.ant.listener.SimpleBigProjectLogger,0.08,1,3,15,0,1,7,1,13,367,0
ExtraFieldUtilsTest,ExtraFieldUtils,TRUE,7,0.33,1.86,112,2.02,107212.21,11,4,2,7,0,142.98,10,142,0,1,92.98,0,0.5,0.54,0,0,3,6065.94,3,0,0,junit.framework.TestCase,0,0,1,13,0,0,7,1,3,1109,0,7,0.17,3.43,107,1.68,196173.58,9,2,5,7,6,43.35,74,149,1,1,91.82,0,0,0.36,3,16,8,5035.48,0,6,5,java.lang.Object,0,0,0,24,0,0,1,0,13,894,0
FacadeTaskHelperTest,FacadeTaskHelper,TRUE,3,0,1,27,0.26,8966.31,3,0,1,3,0,158.04,3,31,0,1,108.04,0,0.5,0,0,3,1,794.67,2,0,0,junit.framework.TestCase,0,0,1,3,0,0,3,0,1,187,0,10,0.02,1.3,42,0.36,8333.11,15,5,5,11,7,83.19,71,53,4,1,125.48,0,0,0.18,1,42,3,1087.19,1,5,3,java.lang.Object,0,1,0,13,0,1,5,0,11,258,0
FileListTest,filelist,TRUE,7,0,2.14,74,0.86,40823.28,7,0,3,7,0,103.87,6,106,0,1,103.87,0,0.5,0,0,7,5,2584.87,5,0,0,org.apache.tools.ant.BuildFileTest,0,0,1,15,0,0,7,0,4,512,0,12,0.05,1.83,52,0.53,10754.11,14,2,7,13,12,92.93,73,78,7,2,125.15,0,0.67,0.46,1,6,4,1586,7,6,5,org.apache.tools.ant.types.DataType,0,1,2,22,0,1,6,1,13,375,0
FilenameSelectorTest,FilenameSelector,TRUE,4,1,1.5,53,0.54,18448.19,5,1,3,4,1,82.63,20,65,0,2,100.5,0,0.67,0,1,6,3,1611.83,5,1,1,org.apache.tools.ant.types.selectors.BaseSelectorTest,0.1,0,2,6,0,0,3,0,10,315,0,9,0.11,2.56,68,0.76,23087.99,19,10,5,9,12,70.12,66,90,6,4,112.41,0,0.8,0.2,4,20,7,2289.11,4,2,6,org.apache.tools.ant.types.selectors.BaseExtendSelector,0.16,0,4,23,0,0,7,0,10,476,0
FileUtilsTest,FileUtils,TRUE,20,0.02,2.45,262,5.49,425214.27,23,3,6,21,0,62.94,122,422,0,1,95.16,0,0.5,0.32,3,0,9,16474.24,4,2,0,junit.framework.TestCase,0,1,1,49,0,1,18,0,48,2993,0,2,0,1,5,0.05,717.05,2,0,0,2,2,95.53,22,8,2,1,139.65,0,0,0,0,2,1,141.16,0,2,0,java.lang.Object,0,0,0,2,0,0,0,0,4,39,0
GlobPatternMapperTest,GlobPatternMapper,TRUE,5,0,1,53,0.6,13530.81,5,0,1,5,0,156.67,8,59,0,1,106.67,0,0.5,0,0,5,1,1811.44,3,0,0,junit.framework.TestCase,0,0,1,5,0,0,5,0,5,364,0,7,0.22,2.14,51,0.61,20077.41,17,10,1,7,6,63.6,72,85,4,1,112.07,2,0,0.29,2,16,4,1843.4,0,3,2,java.lang.Object,0,0,0,15,2,0,4,1,8,384,0
ImmutableTest,project,TRUE,9,0,1,28,0.2,1680.14,9,0,1,9,0,185.32,9,38,0,1,135.32,0,0.5,0,0,9,1,608.33,4,0,0,org.apache.tools.ant.BuildFileTest,0,0,1,9,0,0,9,0,8,165,0,12,0.18,1.25,48,0.53,10344.3,16,4,5,13,6,107.5,70,81,0,3,125.37,0,0.75,0.08,6,58,3,1582.21,9,5,6,org.apache.tools.ant.listener.SimpleBigProjectLogger,0.08,1,3,15,0,1,7,1,13,367,0
